Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
,Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2024-01-05T12:45+01:00,23285.13529,40180.51963,90
2024-01-05T13:00+01:00,22954.41922,39682.44793,95
2024-01-05T13:15+01:00,22776.09066,39244.6186,92.6
2024-01-05T13:30+01:00,22603.66653,38825.43507,88.5
2024-01-05T13:45+01:00,22698.9171,38232.13547,86.7
2024-01-05T14:00+01:00,22690.79177,37838.41651,94.1
2024-01-05T14:15+01:00,22936.9816,37508.25418,93.2
2024-01-05T14:30+01:00,23007.27001,36636.00339,89.7
2024-01-05T14:45+01:00,23086.50521,35753.29268,86.2
2024-01-05T15:00+01:00,23357.66343,35179.58194,92.1
2024-01-05T15:15+01:00,23242.64883,34722.40077,99.1
2024-01-05T15:30+01:00,23604.80073,34224.47421,92.1
2024-01-05T15:45+01:00,23623.93602,33706.16509,99.92
2024-01-05T16:00+01:00,23753.15305,33223.6877,90
2024-01-05T16:15+01:00,23866.77842,33297.64153,99.96
2024-01-05T16:30+01:00,23977.27857,33394.3473,106.9
2024-01-05T16:45+01:00,24097.04866,33519.51062,117.4
2024-01-05T17:00+01:00,24253.33112,33638.68142,107.44
2024-01-05T17:15+01:00,24322.8614,33852.43729,109.95
2024-01-05T17:30+01:00,24689.82156,33991.30107,116
2024-01-05T17:45+01:00,24353.95202,33964.64938,126.5
2024-01-05T18:00+01:00,24378.57951,33690.58445,122.47
2024-01-05T18:15+01:00,24676.74342,33796.66511,114.96
2024-01-05T18:30+01:00,24374.6012,33956.58451,112.7
2024-01-05T18:45+01:00,24674.84602,33791.20301,107.49
2024-01-05T19:00+01:00,24993.03486,34154.03228,131.5
2024-01-05T19:15+01:00,25177.48389,33908.59599,114.92
2024-01-05T19:30+01:00,25165.87469,33636.51449,104.91
2024-01-05T19:45+01:00,25210.21717,33259.36202,85.8
2024-01-05T20:00+01:00,25143.1098,33130.96353,139.96
2024-01-05T20:15+01:00,25152.10864,32793.17958,107.41
2024-01-05T20:30+01:00,24942.16931,32379.91362,86.24
2024-01-05T20:45+01:00,24619.79114,32116.67056,62.3
2024-01-05T21:00+01:00,24164.65488,32030.12905,110
2024-01-05T21:15+01:00,23907.5448,31625.42763,99.92
2024-01-05T21:30+01:00,23210.42849,31158.68714,87.41
2024-01-05T21:45+01:00,22901.74269,30948.62466,68.1
2024-01-05T22:00+01:00,23045.03,30353.9643,124.91
2024-01-05T22:15+01:00,22848.61475,29915.08417,91.2
2024-01-05T22:30+01:00,22389.15566,29585.04137,81.05
2024-01-05T22:45+01:00,21712.03021,29062.5387,55.6
2024-01-05T23:00+01:00,20828.75995,28653.10034,99.98
2024-01-05T23:15+01:00,20465.77393,28100.30465,89.93
2024-01-05T23:30+01:00,20305.26395,27697.44892,84.91
2024-01-05T23:45+01:00,19883.68852,27277.90637,59.76
2024-01-06T00:00+01:00,19626.75363,26886.56739,89.98
2024-01-06T00:15+01:00,19425.93078,26711.32067,84.94
2024-01-06T00:30+01:00,19421.24915,26038.176,79.91
2024-01-06T00:45+01:00,19259.98562,25656.58319,66.15
2024-01-06T01:00+01:00,19035.82735,25253.22557,84.92
2024-01-06T01:15+01:00,18884.22057,24886.65711,77.3
2024-01-06T01:30+01:00,18842.59182,24715.81606,72.3
2024-01-06T01:45+01:00,18758.91107,24515.36047,64.32
2024-01-06T02:00+01:00,18645.97407,24287.61445,79.7
2024-01-06T02:15+01:00,18460.69581,24047.94122,73.48
2024-01-06T02:30+01:00,18355.80811,23816.1881,74.6
2024-01-06T02:45+01:00,18296.91869,23624.86658,62.61
2024-01-06T03:00+01:00,18316.33106,23516.7011,74.7
2024-01-06T03:15+01:00,18239.28846,23311.85711,74.6
2024-01-06T03:30+01:00,18274.8046,23160.11521,63.45
2024-01-06T03:45+01:00,18264.00434,23057.6252,66.59
2024-01-06T04:00+01:00,18357.83841,23001.73992,68.9
2024-01-06T04:15+01:00,18442.14611,23013.4874,58.6
2024-01-06T04:30+01:00,18456.09971,22964.24739,73.9
2024-01-06T04:45+01:00,18475.74958,22844.84499,74.94
2024-01-06T05:00+01:00,18572.81574,22780.58753,48.1
2024-01-06T05:15+01:00,18627.567,22609.87834,59.2
2024-01-06T05:30+01:00,18696.2684,22468.15271,74.95
2024-01-06T05:45+01:00,18799.29602,22506.78695,97.42
2024-01-06T06:00+01:00,18832.92257,22772.33795,56.1
2024-01-06T06:15+01:00,18959.8036,22772.14568,64.8
2024-01-06T06:30+01:00,19213.11227,22675.99406,79.54
2024-01-06T06:45+01:00,19434.61914,22752.77665,88.6
2024-01-06T07:00+01:00,20013.30976,22702.52913,56.1
2024-01-06T07:15+01:00,20198.35993,22784.81457,70.8
2024-01-06T07:30+01:00,20569.30501,22897.91462,83.7
2024-01-06T07:45+01:00,20996.85387,22909.76533,98.27
2024-01-06T08:00+01:00,21641.40855,22878.31767,68.5
2024-01-06T08:15+01:00,22345.4779,23009.97116,81.8
2024-01-06T08:30+01:00,22779.56134,23181.96701,90.73
2024-01-06T08:45+01:00,22979.50391,23453.02481,98.7
2024-01-06T09:00+01:00,23113.05902,23741.72896,84.13
2024-01-06T09:15+01:00,23136.27661,24125.70245,93.3
2024-01-06T09:30+01:00,23114.555,24425.95126,94.9
2024-01-06T09:45+01:00,23150.53436,24749.8575,95.3
2024-01-06T10:00+01:00,23243.19997,24904.76674,91.6
2024-01-06T10:15+01:00,23127.78381,25053.49399,92.24
2024-01-06T10:30+01:00,23244.79733,25245.58085,94.32
2024-01-06T10:45+01:00,23308.12613,25349.66715,93.1
2024-01-06T11:00+01:00,23751.02474,25513.15537,91.8
2024-01-06T11:15+01:00,23910.83114,25782.25632,95.2
2024-01-06T11:30+01:00,23959.85054,25860.66837,95.7
2024-01-06T11:45+01:00,23977.09745,25900.02992,89.57
2024-01-06T12:00+01:00,23900.66468,25754.91885,89.54
2024-01-06T12:15+01:00,23859.91034,25727.2743,85.3
2024-01-06T12:30+01:00,23855.90832,25654.38672,92.1
2024-01-06T12:45+01:00,23830.78782,25577.51656,98.7
2024-01-06T13:00+01:00,23856.64869,25491.50633,104.92
2024-01-06T13:15+01:00,23824.20432,25243.56954,95.85
2024-01-06T13:30+01:00,23772.36963,25032.91278,86.3
2024-01-06T13:45+01:00,23810.25895,24716.18483,80.3
2024-01-06T14:00+01:00,23851.21046,24645.81927,102.3
2024-01-06T14:15+01:00,23829.82286,24576.10829,90.7
2024-01-06T14:30+01:00,23851.9527,24390.54631,89.5
2024-01-06T14:45+01:00,23833.40295,24252.47933,87.5
2024-01-06T15:00+01:00,23860.597,23870.96262,99.25
2024-01-06T15:15+01:00,23763.69581,23827.78102,88.5
2024-01-06T15:30+01:00,23768.2316,23782.40725,92.6
2024-01-06T15:45+01:00,23738.95761,23453.64837,93.3
2024-01-06T16:00+01:00,23815.36363,23316.99515,81.1
2024-01-06T16:15+01:00,23992.12384,23425.50092,92.92
2024-01-06T16:30+01:00,24102.3236,23691.20002,98.7
2024-01-06T16:45+01:00,24110.83775,23933.54537,114.9
2024-01-06T17:00+01:00,24222.57454,24083.69259,90.6
2024-01-06T17:15+01:00,24462.8193,24260.85453,95.7
2024-01-06T17:30+01:00,24493.16945,24470.02953,105.3
2024-01-06T17:45+01:00,24517.00932,24495.91413,108.61
2024-01-06T18:00+01:00,24424.24523,24549.84959,114.94
2024-01-06T18:15+01:00,24313.44467,24546.4478,101.36
2024-01-06T18:30+01:00,24475.5531,24574.56081,97.88
2024-01-06T18:45+01:00,24446.50041,24322.25955,85.97
2024-01-06T19:00+01:00,24235.53904,24383.5732,117.46
2024-01-06T19:15+01:00,24239.34745,24307.20745,112.41
2024-01-06T19:30+01:00,24138.07264,24336.95736,88.48
2024-01-06T19:45+01:00,24017.36141,24063.67064,72.3
2024-01-06T20:00+01:00,23574.26724,24157.22638,129.1
2024-01-06T20:15+01:00,23274.97817,23903.58214,104.9
2024-01-06T20:30+01:00,23284.28629,23867.94524,78.65
2024-01-06T20:45+01:00,23299.77831,23834.50498,56.1
2024-01-06T21:00+01:00,23287.47142,23829.85543,104.96
2024-01-06T21:15+01:00,23259.72626,23848.87684,96.38
2024-01-06T21:30+01:00,23186.36896,23558.5589,81.8
2024-01-06T21:45+01:00,23163.23087,23372.85911,69.1
2024-01-06T22:00+01:00,23067.85144,23267.23554,99.99
2024-01-06T22:15+01:00,22964.45159,23158.49774,90.92
2024-01-06T22:30+01:00,22772.10469,23210.41104,80.3
2024-01-06T22:45+01:00,22639.91088,23132.77613,68.1
2024-01-06T23:00+01:00,22419.20886,23271.41598,97.4
2024-01-06T23:15+01:00,22080.25429,23058.58408,84.8
2024-01-06T23:30+01:00,21776.93473,23206.80089,74.6
2024-01-06T23:45+01:00,21495.54101,23047.22044,62.36
2024-01-07T00:00+01:00,21124.10712,23133.47212,94.93
2024-01-07T00:15+01:00,20830.2449,22980.01548,87.41
2024-01-07T00:30+01:00,20595.38632,22724.00906,77.58
2024-01-07T00:45+01:00,20106.00565,22666.35528,56
2024-01-07T01:00+01:00,19589.23061,22695.84359,89.93
2024-01-07T01:15+01:00,19399.32916,22783.19823,79.92
2024-01-07T01:30+01:00,19239.13064,23002.56226,74.91
2024-01-07T01:45+01:00,18837.1877,22931.99747,58.44
2024-01-07T02:00+01:00,18551.898,22899.63347,79.92
2024-01-07T02:15+01:00,18275.34251,22900.53382,74.92
2024-01-07T02:30+01:00,18211.53477,23023.26971,69.91
2024-01-07T02:45+01:00,18169.11512,23018.36075,67.41
2024-01-07T03:00+01:00,18128.4766,23051.58404,72.41
2024-01-07T03:15+01:00,18090.93033,22872.25262,72.4
2024-01-07T03:30+01:00,18039.0273,22723.84776,58.96
2024-01-07T03:45+01:00,18071.75791,22752.94525,72.4
2024-01-07T04:00+01:00,18248.79543,23031.83089,72.41
2024-01-07T04:15+01:00,18218.7006,23021.87543,58.5
2024-01-07T04:30+01:00,18224.99784,23101.63534,61.7
2024-01-07T04:45+01:00,18263.34868,23015.36722,66.24
2024-01-07T05:00+01:00,18473.85231,23027.60696,72.89
2024-01-07T05:15+01:00,18542.91051,23060.99388,58.5
2024-01-07T05:30+01:00,18561.95339,23287.06569,60.9
2024-01-07T05:45+01:00,18662.3484,23482.64816,64.91
2024-01-07T06:00+01:00,18634.82423,23722.99982,60.34
2024-01-07T06:15+01:00,18671.91027,23916.17101,58.1
2024-01-07T06:30+01:00,18843.79007,24160.32624,66.7
2024-01-07T06:45+01:00,18936.50368,24087.70535,66.3
2024-01-07T07:00+01:00,19078.94225,23987.24199,44.4
2024-01-07T07:15+01:00,19411.03198,24081.65225,65.5
2024-01-07T07:30+01:00,19592.03855,24099.91182,77
2024-01-07T07:45+01:00,19864.65421,24001.30713,95.51
2024-01-07T08:00+01:00,20007.79737,23817.89061,63.7
2024-01-07T08:15+01:00,20318.55439,23768.46389,79
2024-01-07T08:30+01:00,20855.79638,23731.8514,84.3
2024-01-07T08:45+01:00,21584.05751,24103.20927,104.03
2024-01-07T09:00+01:00,22527.71381,24117.10109,77.42
2024-01-07T09:15+01:00,22856.31608,24196.43789,84.8
2024-01-07T09:30+01:00,22946.24195,24380.98512,84.8
2024-01-07T09:45+01:00,23181.94235,24475.49325,101.29
2024-01-07T10:00+01:00,23509.40389,24494.11789,84.9
2024-01-07T10:15+01:00,23427.68368,24622.18416,85.6
2024-01-07T10:30+01:00,23165.58014,25071.91978,87
2024-01-07T10:45+01:00,22898.90885,25322.24469,104.9
2024-01-07T11:00+01:00,22982.82673,25627.36873,89.4
2024-01-07T11:15+01:00,23048.09838,25983.3361,94.94
2024-01-07T11:30+01:00,22961.56193,26261.81008,83.4
2024-01-07T11:45+01:00,22864.17725,26606.32959,94.9
2024-01-07T12:00+01:00,22724.05092,26811.23282,102.41
2024-01-07T12:15+01:00,22683.23547,26961.27835,99.91
2024-01-07T12:30+01:00,22659.02396,26682.47002,80.01
2024-01-07T12:45+01:00,22593.31732,26465.28381,66.2
2024-01-07T13:00+01:00,22622.13257,26893.99957,97.43
2024-01-07T13:15+01:00,22557.82029,26808.4986,94.91
2024-01-07T13:30+01:00,22547.59603,26648.24117,74.67
2024-01-07T13:45+01:00,22509.77763,26596.36189,67.4
2024-01-07T14:00+01:00,22506.97423,26489.45517,94.36
2024-01-07T14:15+01:00,22514.53149,26352.23364,76.3
2024-01-07T14:30+01:00,22648.01907,26115.44232,82.5
2024-01-07T14:45+01:00,22650.24148,25914.79485,90.6
2024-01-07T15:00+01:00,22788.83783,25575.63386,86.1
2024-01-07T15:15+01:00,22842.02031,25195.80061,79.6
2024-01-07T15:30+01:00,22878.12861,25061.04681,88.4
2024-01-07T15:45+01:00,23020.1208,25122.65087,97.5
2024-01-07T16:00+01:00,23070.423,24927.59772,78.58
2024-01-07T16:15+01:00,23111.28066,25353.23978,82.4
2024-01-07T16:30+01:00,23183.54167,25747.41373,96.76
2024-01-07T16:45+01:00,23507.11507,26451.36827,109.94
2024-01-07T17:00+01:00,23616.47748,26452.93754,78.3
2024-01-07T17:15+01:00,23914.45232,26941.20284,98.05
2024-01-07T17:30+01:00,24077.6385,27282.30243,107.41
2024-01-07T17:45+01:00,24240.34152,27621.66765,109.97
2024-01-07T18:00+01:00,24432.04938,28036.33065,106.8
2024-01-07T18:15+01:00,24592.4504,28294.10791,101
2024-01-07T18:30+01:00,24748.33458,28781.42898,97.5
2024-01-07T18:45+01:00,24767.43574,29176.2624,87
2024-01-07T19:00+01:00,24853.37619,29776.39787,112.48
2024-01-07T19:15+01:00,25050.4499,29828.09849,101
2024-01-07T19:30+01:00,25104.90507,29905.83517,97.99
2024-01-07T19:45+01:00,24654.27281,29746.61659,75.2
2024-01-07T20:00+01:00,24595.14227,29731.98579,109.97
2024-01-07T20:15+01:00,24468.76257,29550.09497,102.41
2024-01-07T20:30+01:00,24436.70238,29082.43555,86.26
2024-01-07T20:45+01:00,23733.31178,28617.44781,70.5
2024-01-07T21:00+01:00,23476.89742,28573.55581,99.96
2024-01-07T21:15+01:00,23371.24705,28284.29792,99.91
2024-01-07T21:30+01:00,23260.01128,28074.21168,84.04
2024-01-07T21:45+01:00,23333.86502,27962.67342,70.6
2024-01-07T22:00+01:00,23306.26596,27615.09947,102.43
2024-01-07T22:15+01:00,23198.19237,27599.4679,99.91
2024-01-07T22:30+01:00,23079.90164,27698.58607,82.02
2024-01-07T22:45+01:00,22795.36019,27827.14499,69.4
2024-01-07T23:00+01:00,22031.68421,27985.87155,102.42
2024-01-07T23:15+01:00,21509.36909,27911.60595,90.28
2024-01-07T23:30+01:00,21087.2069,27781.8997,75.6
2024-01-07T23:45+01:00,20585.97162,27712.74334,62
2024-01-08T00:00+01:00,20121.61255,27746.04024,95.2
2024-01-08T00:15+01:00,19970.32416,27684.21797,83.6
2024-01-08T00:30+01:00,19889.07223,27933.06242,64.34
2024-01-08T00:45+01:00,19698.07374,27946.31138,60.5
2024-01-08T01:00+01:00,19110.21371,27963.95428,84.6
2024-01-08T01:15+01:00,18783.32675,28253.10442,72.6
2024-01-08T01:30+01:00,18642.52588,28636.60208,68.4
2024-01-08T01:45+01:00,18667.8863,28751.38557,54.25
2024-01-08T02:00+01:00,18716.82384,28888.27308,72.3
2024-01-08T02:15+01:00,18628.58314,29245.04729,67.6
2024-01-08T02:30+01:00,18488.2433,29278.64729,67.47
2024-01-08T02:45+01:00,18280.34134,29345.36152,73.4
2024-01-08T03:00+01:00,18200.88712,29435.63918,69.3
2024-01-08T03:15+01:00,18309.76239,29649.02616,67.3
2024-01-08T03:30+01:00,18326.19704,29718.6954,70.8
2024-01-08T03:45+01:00,18403.49783,29435.77615,72.6
2024-01-08T04:00+01:00,18670.25674,29313.37883,56.46
2024-01-08T04:15+01:00,18731.18757,29161.21396,55.3
2024-01-08T04:30+01:00,19018.16474,28943.48798,78.5
2024-01-08T04:45+01:00,19529.62008,28721.01385,94.91
2024-01-08T05:00+01:00,20658.20184,28616.07247,22.53
2024-01-08T05:15+01:00,21420.99315,28621.20178,32.59
2024-01-08T05:30+01:00,22327.53521,28708.79431,102.41
2024-01-08T05:45+01:00,23182.71252,28726.53921,172.93
2024-01-08T06:00+01:00,24782.04714,29097.49603,40.7
2024-01-08T06:15+01:00,26086.67016,29091.66095,87.9
2024-01-08T06:30+01:00,27199.00214,29331.04723,111.5
2024-01-08T06:45+01:00,28028.42315,29047.95391,142.37
2024-01-08T07:00+01:00,28625.04706,29162.34987,76.4
2024-01-08T07:15+01:00,29222.38478,29395.79486,102.4
2024-01-08T07:30+01:00,29863.46915,29428.63692,120.3
2024-01-08T07:45+01:00,30323.70974,29616.39396,144.42
2024-01-08T08:00+01:00,30536.08775,29745.46839,103.3
2024-01-08T08:15+01:00,30715.73447,30120.6312,117.53
2024-01-08T08:30+01:00,30856.97216,30379.33795,129.91
2024-01-08T08:45+01:00,30794.97284,30828.0099,119.95
2024-01-08T09:00+01:00,30800.22063,31059.2413,130.48
2024-01-08T09:15+01:00,30878.16048,31604.55031,111.2
2024-01-08T09:30+01:00,30836.35695,32110.29005,108.4
2024-01-08T09:45+01:00,31018.35684,32604.95071,107.41
2024-01-08T10:00+01:00,31045.41962,33169.33237,129.91
2024-01-08T10:15+01:00,30930.33903,33784.13807,122.4
2024-01-08T10:30+01:00,30832.02083,34523.05446,110.45
2024-01-08T10:45+01:00,30935.82622,35148.93224,93
2024-01-08T11:00+01:00,30933.195,35652.89544,122.41
2024-01-08T11:15+01:00,30969.77647,36467.8317,108.87
2024-01-08T11:30+01:00,30982.71936,37115.17677,98.2
2024-01-08T11:45+01:00,30937.77805,37428.76757,107.41
2024-01-08T12:00+01:00,30960.64028,37808.52224,112.43
2024-01-08T12:15+01:00,30988.88474,38244.7581,109.93
2024-01-08T12:30+01:00,30886.76915,38314.22797,109.91
2024-01-08T12:45+01:00,30814.40339,38403.3456,76.4
2024-01-08T13:00+01:00,30922.95965,38319.10066,104.93
2024-01-08T13:15+01:00,30880.9335,38234.03839,109.91
2024-01-08T13:30+01:00,31259.9361,37768.4528,105.2
2024-01-08T13:45+01:00,31364.40454,37067.96105,88.6
2024-01-08T14:00+01:00,31284.58668,36354.75824,99.91
2024-01-08T14:15+01:00,31269.15059,35610.73227,102
2024-01-08T14:30+01:00,31289.39361,34924.41561,103.3
2024-01-08T14:45+01:00,31481.40202,33975.94693,109.4
2024-01-08T15:00+01:00,31656.92741,32764.12906,102
2024-01-08T15:15+01:00,31778.4728,31978.6008,107.5
2024-01-08T15:30+01:00,32024.08396,31149.92728,112.9
2024-01-08T15:45+01:00,32253.21105,30541.86981,122.45
2024-01-08T16:00+01:00,31864.45476,30243.51432,106.88
2024-01-08T16:15+01:00,31940.04708,30237.50469,105.8
2024-01-08T16:30+01:00,32229.50043,30350.83275,116.5
2024-01-08T16:45+01:00,32420.79278,30636.43894,138.6
2024-01-08T17:00+01:00,32856.9537,31039.82721,140.12
2024-01-08T17:15+01:00,33048.54654,31200.68751,132.49
2024-01-08T17:30+01:00,33122.21109,31607.56516,132.49
2024-01-08T17:45+01:00,33134.94892,31739.39196,133
2024-01-08T18:00+01:00,33262.19445,31803.09309,137.6
2024-01-08T18:15+01:00,33299.50024,31705.74022,150.64
2024-01-08T18:30+01:00,33395.88856,31670.6325,129.96
2024-01-08T18:45+01:00,33441.58428,31638.07947,127.47
2024-01-08T19:00+01:00,33311.07134,31281.29756,138.6
2024-01-08T19:15+01:00,33212.51458,30997.96392,132.43
2024-01-08T19:30+01:00,32993.61516,30782.82799,125.85
2024-01-08T19:45+01:00,32603.71061,30508.48039,98.6
2024-01-08T20:00+01:00,32624.63383,30268.78712,154.99
2024-01-08T20:15+01:00,32442.72978,29892.47832,127.44
2024-01-08T20:30+01:00,32253.66301,29587.09159,103.7
2024-01-08T20:45+01:00,32070.18369,29215.14477,83.33
2024-01-08T21:00+01:00,31968.25673,29164.53532,127.47
2024-01-08T21:15+01:00,31721.91358,28818.98933,119.91
2024-01-08T21:30+01:00,31646.51257,28494.27088,93.3
2024-01-08T21:45+01:00,31251.31322,28033.55835,69.6
2024-01-08T22:00+01:00,30733.0008,27459.35654,125
2024-01-08T22:15+01:00,30178.35141,27071.55596,103.88
2024-01-08T22:30+01:00,29791.03869,26630.6605,93.8
2024-01-08T22:45+01:00,29459.49959,26049.45895,68.4
2024-01-08T23:00+01:00,28860.99463,25818.92369,116.07
2024-01-08T23:15+01:00,28475.00716,25483.52249,97.8
2024-01-08T23:30+01:00,28321.88036,25044.39406,76.4
2024-01-08T23:45+01:00,28108.73767,24714.40122,61.4
2024-01-09T00:00+01:00,28029.43843,24436.11138,114
2024-01-09T00:15+01:00,27914.71175,24152.65819,94.6
2024-01-09T00:30+01:00,27775.01832,23778.97944,80.39
2024-01-09T00:45+01:00,27486.77212,23485.30763,70.1
2024-01-09T01:00+01:00,27366.27742,23367.00702,103.24
2024-01-09T01:15+01:00,27160.86713,23138.03478,87.5
2024-01-09T01:30+01:00,27242.67915,22988.88674,85.2
2024-01-09T01:45+01:00,27245.48995,22786.84028,82
2024-01-09T02:00+01:00,27240.17097,22540.97114,87.2
2024-01-09T02:15+01:00,27131.53716,22389.4572,83.1
2024-01-09T02:30+01:00,27269.28236,22208.84292,92.57
2024-01-09T02:45+01:00,27257.93955,21966.41739,87
2024-01-09T03:00+01:00,26942.75603,21713.38559,86.76
2024-01-09T03:15+01:00,26866.1944,21484.36618,77.9
2024-01-09T03:30+01:00,26943.48927,21297.62839,86.2
2024-01-09T03:45+01:00,27134.63795,21116.03784,91.2
2024-01-09T04:00+01:00,27519.49424,21035.51002,67.59
2024-01-09T04:15+01:00,27957.94315,20943.67391,73.3
2024-01-09T04:30+01:00,28272.9621,20874.82276,93.42
2024-01-09T04:45+01:00,28330.52427,20675.45129,114.9
2024-01-09T05:00+01:00,28385.3142,20531.27051,57.22
2024-01-09T05:15+01:00,28929.11139,20468.1454,70.01
2024-01-09T05:30+01:00,29376.58456,20405.09905,92.5
2024-01-09T05:45+01:00,30103.11714,20550.35289,139.96
2024-01-09T06:00+01:00,31861.51274,20666.977,64.6
2024-01-09T06:15+01:00,32983.21948,20883.57915,100.91
2024-01-09T06:30+01:00,33948.98645,20880.46637,125.8
2024-01-09T06:45+01:00,34707.1482,20763.83986,140.06
2024-01-09T07:00+01:00,35369.8315,20597.03916,93.7
2024-01-09T07:15+01:00,35868.32936,20478.4775,118.9
2024-01-09T07:30+01:00,36207.63177,20618.3998,133.4
2024-01-09T07:45+01:00,36484.62194,20658.6323,157.77
2024-01-09T08:00+01:00,36661.074,20513.34904,127.59
2024-01-09T08:15+01:00,36504.61454,20764.81091,154.1
2024-01-09T08:30+01:00,36538.94767,21222.02343,132.6
2024-01-09T08:45+01:00,36597.04975,22031.17508,124.95
2024-01-09T09:00+01:00,36612.7283,22769.61481,159.95
2024-01-09T09:15+01:00,36491.2268,23503.21325,152.29
2024-01-09T09:30+01:00,36395.46737,24197.22087,121.4
2024-01-09T09:45+01:00,36271.11481,25015.91213,89.96
2024-01-09T10:00+01:00,36253.38138,26021.87005,134.91
2024-01-09T10:15+01:00,36105.59596,26931.0581,116.7
2024-01-09T10:30+01:00,35896.10429,27602.53804,106.67
2024-01-09T10:45+01:00,35962.1877,28406.36752,87.5
2024-01-09T11:00+01:00,35692.36911,29003.24144,129.91
2024-01-09T11:15+01:00,35717.09674,29648.52142,103.14
2024-01-09T11:30+01:00,35733.36439,30369.16009,97.8
2024-01-09T11:45+01:00,35810.0868,30630.18301,92.5
2024-01-09T12:00+01:00,35838.91264,30880.78371,108.8
2024-01-09T12:15+01:00,35806.00279,31038.50496,99.15
2024-01-09T12:30+01:00,35847.63707,31113.84281,104.8
2024-01-09T12:45+01:00,35909.12229,30988.41171,95.09
2024-01-09T13:00+01:00,35941.30963,30788.02049,88.58
2024-01-09T13:15+01:00,36034.73246,30214.04492,96.6
2024-01-09T13:30+01:00,36098.98115,29550.52406,110.1
2024-01-09T13:45+01:00,36070.30397,28699.03058,112.7
2024-01-09T14:00+01:00,36274.64845,27517.29308,89.94
2024-01-09T14:15+01:00,36319.207,26387.14635,109.14
2024-01-09T14:30+01:00,36336.56708,25389.92303,112.1
2024-01-09T14:45+01:00,36395.67997,24077.61852,133.26
2024-01-09T15:00+01:00,36740.20358,22162.84355,94.95
2024-01-09T15:15+01:00,36780.3752,21167.34189,112.9
2024-01-09T15:30+01:00,36643.54636,20094.69343,118.9
2024-01-09T15:45+01:00,36762.32805,19058.32814,149.24
2024-01-09T16:00+01:00,36860.62585,18500.35848,123.1
2024-01-09T16:15+01:00,36145.04979,18759.94564,122.58
2024-01-09T16:30+01:00,36190.36934,19175.84366,130.8
2024-01-09T16:45+01:00,36186.46511,19891.79111,149.88
2024-01-09T17:00+01:00,36217.673,20607.65306,140.19
2024-01-09T17:15+01:00,36331.01534,21004.31926,133.9
2024-01-09T17:30+01:00,36493.88762,21441.71542,149.9
2024-01-09T17:45+01:00,36487.10551,21637.12392,162.41
2024-01-09T18:00+01:00,36499.5341,21863.2427,164.97
2024-01-09T18:15+01:00,36539.47678,21866.89194,164.9
2024-01-09T18:30+01:00,36553.62062,21885.32402,162.42
2024-01-09T18:45+01:00,36962.96277,21805.48521,141.95
2024-01-09T19:00+01:00,36769.39662,21672.93451,167.46
2024-01-09T19:15+01:00,36785.08054,21487.87509,163.3
2024-01-09T19:30+01:00,36677.30373,21483.61566,125.08
2024-01-09T19:45+01:00,36508.18679,21388.85165,117.55
2024-01-09T20:00+01:00,36388.90526,21265.49108,167.45
2024-01-09T20:15+01:00,36456.46028,20975.64486,122.56
2024-01-09T20:30+01:00,36521.0735,20567.84894,112.52
2024-01-09T20:45+01:00,36415.79231,20298.63827,99.09
2024-01-09T21:00+01:00,36320.70765,20431.97616,145.6
2024-01-09T21:15+01:00,36136.16692,20220.18787,113.28
